open,write,read,close
116.167,5.37,0.75,11.589
120.518,5.239,0.77,11.59
113.397,5.26,0.75,11.71
113.227,5.23,0.78,11.5
115.567,5.16,0.77,11.65
112.447,5.22,0.79,11.57
113.157,5.19,0.78,11.639
122.718,5.779,0.8,11.99
114.507,5.38,0.76,11.69
113.637,5.27,0.81,11.63
113.667,5.19,0.77,11.72
115.077,5.08,0.8,11.59
113.858,5.21,0.76,11.569
113.858,5.18,0.77,11.619
115.927,5.21,0.77,11.62
116.917,5.2,0.76,11.55
113.747,5.37,0.76,11.6
114.047,5.21,0.75,11.61
114.367,5.31,0.76,11.659
113.448,5.42,0.75,11.669
114.228,5.269,0.77,11.56
112.787,5.2,0.75,11.62
113.737,5.34,0.76,11.48
113.837,5.2,0.76,11.57
113.327,5.17,0.78,11.63
114.057,5.15,0.78,11.62
114.118,5.19,0.78,11.649
113.398,5.17,0.79,11.549
113.248,5.319,0.78,11.55
114.947,5.3,0.77,11.64
112.687,5.3,0.78,11.59
113.437,5.25,0.77,11.65
113.397,5.21,0.77,11.73
113.437,5.19,0.77,11.65
118.538,5.16,0.79,11.659
113.118,5.159,0.8,11.57
114.967,7.49,0.99,15.48
133.447,6.179,0.93,13.56
141.697,8.85,1.809,14.41
114.487,5.33,0.74,11.59
121.477,5.71,0.86,12.6
117.317,5.27,0.78,11.559
120.488,5.339,0.79,17.37
118.567,5.58,1.7,11.82
117.577,5.33,0.76,11.589
113.418,5.22,0.75,11.539
113.788,5.22,0.779,11.6
113.618,5.229,0.74,11.61
117.757,5.37,0.77,11.6
115.277,5.43,0.79,11.819
118.918,5.359,0.77,11.81
114.117,5.24,0.79,11.73
115.927,5.24,0.76,11.63
112.657,5.23,0.78,11.66
114.807,5.29,0.74,11.67
113.827,5.33,0.78,11.749
115.698,5.32,0.75,11.559
114.338,5.239,0.79,11.6
113.267,5.25,0.78,11.73
115.697,5.19,0.78,11.61
115.387,5.26,0.76,11.67
127.837,5.499,0.79,11.84
114.627,5.42,0.79,11.6
113.867,5.24,0.74,11.79
113.307,5.17,0.79,11.71
113.327,5.26,0.76,11.64
113.937,5.44,0.76,11.689
118.728,5.31,0.77,11.619
117.027,5.32,0.77,11.68
120.897,5.09,0.73,11.42
146.246,5.35,0.78,11.83
113.677,5.19,0.76,11.6
112.627,5.28,0.76,11.74
112.847,5.21,0.78,11.79
113.578,5.34,0.75,11.639
116.188,5.339,0.77,11.6
113.527,5.21,0.75,11.6
112.837,5.26,0.78,11.66
114.207,5.2,0.77,11.56
113.807,5.26,0.76,11.52
113.517,5.34,0.75,11.76
113.698,5.16,0.78,11.929
112.188,5.3,0.77,11.729
113.298,5.259,0.74,11.52
112.637,5.25,0.76,11.53
114.047,5.13,0.78,11.63
112.847,5.23,0.77,11.48
113.237,5.33,0.77,11.55
112.807,5.32,0.78,11.58
117.637,5.6,0.82,12.119
115.248,5.379,0.77,11.56
114.707,5.29,0.8,11.73
112.517,5.25,0.74,11.7
112.607,5.27,0.76,11.56
114.287,5.28,0.74,11.7
113.397,5.2,0.79,11.56
113.368,5.4,0.76,11.609
113.398,5.21,0.8,11.729
112.918,5.199,0.79,11.74
116.117,5.18,0.8,11.56
118.727,5.45,0.75,11.62
112.847,5.13,0.76,11.83
113.067,5.24,0.76,11.6
112.518,5.22,0.76,11.619
112.918,5.29,0.78,11.629
114.808,5.349,0.76,11.58
112.567,5.25,0.78,11.57
112.167,5.13,0.79,11.63
116.077,5.22,0.78,11.74
116.597,5.14,0.79,11.72
112.738,5.25,0.79,11.479
138.097,5.48,0.76,11.98
117.277,5.25,0.8,11.73
130.427,7.62,1.06,16.049
136.518,6.619,0.91,19.65
149.206,6.78,1.72,12.16
128.177,6.17,0.9,13.089
118.987,5.31,0.76,11.75
114.507,5.2,0.77,11.58
115.177,5.18,0.76,11.54
113.227,5.31,0.79,11.71
123.757,5.2,0.769,11.59
117.627,5.22,0.79,11.67
114.637,5.15,0.78,11.73
466.969,5.76,0.87,12.529
118.998,5.249,0.76,11.61
144.917,5.37,0.8,11.959
113.168,5.219,0.75,11.62
115.277,5.27,0.78,11.64
114.227,5.22,0.78,11.58
114.067,5.23,0.8,11.58
114.087,5.18,0.78,11.62
113.477,5.23,0.79,11.489
137.027,5.32,0.81,11.77
125.567,5.15,0.77,11.659
113.678,5.27,0.76,11.689
113.858,5.319,0.78,11.81
112.677,5.54,0.81,11.54
113.087,5.27,0.78,11.55
112.737,5.34,0.86,11.46
112.677,5.35,0.76,11.49
96.347,5.09,0.75,11.34
114.237,5.2,0.76,11.59
113.217,5.24,0.8,11.52
112.637,5.28,0.78,11.62
113.837,5.25,0.78,11.559
113.158,5.22,0.77,11.609
115.618,5.209,0.76,11.52
172.476,9.179,1.62,17.2
182.626,8.43,1.13,16.739
157.147,6.18,1.789,16.58
151.846,5.66,0.84,12.33
139.017,5.86,0.86,12.679
117.717,8.62,1.66,12.59
153.106,8.03,1.07,16.57
165.686,6.269,0.91,18.41
137.797,7.75,1.12,16.339
139.077,5.97,0.88,12.439
132.907,6.46,0.91,13.489
152.477,6.31,0.87,13.18
125.348,5.369,0.77,11.86
118.637,5.38,0.75,11.72
117.707,5.35,0.78,11.73
136.846,5.39,0.76,11.64
120.497,5.25,0.73,11.7
114.747,5.34,0.73,11.649
113.798,5.19,0.76,11.609
120.777,5.51,0.77,11.72
113.197,5.33,0.76,11.7
114.687,5.41,0.75,11.66
123.277,5.51,0.77,11.989
115.268,5.4,0.78,11.579
115.507,5.25,0.75,11.81
113.497,5.28,0.77,11.63
113.027,5.4,0.75,11.63
113.497,5.42,0.75,11.67
114.057,5.26,0.72,11.6
113.298,5.34,0.76,11.639
117.168,5.249,0.75,11.81
115.487,5.28,0.76,11.53
117.037,5.22,0.75,11.63
113.047,5.25,0.76,15.29
138.416,6.38,1.76,12.27
117.657,5.25,0.76,11.77
115.457,5.2,0.77,11.679
118.208,5.239,0.75,32.64
132.777,5.289,0.78,11.83
120.827,5.26,0.79,11.79
118.627,5.27,0.75,11.8
119.017,5.32,0.76,11.659
117.867,5.22,0.79,11.7
118.367,5.41,0.78,11.66
119.317,5.38,0.78,11.84
118.468,12.449,0.77,11.7
118.307,5.21,0.79,11.67
119.497,5.3,0.79,11.58
118.677,5.24,0.78,11.619
118.258,5.319,0.82,11.71
118.247,5.42,0.8,11.74
118.447,5.41,0.79,11.67
128.977,7.629,1.07,16.01
105.097,5.54,0.77,11.84
120.457,5.35,0.78,11.73
118.907,5.35,0.8,11.749
118.508,5.25,0.78,11.709
118.037,5.19,0.79,11.66
118.247,5.35,0.77,11.81
118.487,7.09,1.11,13.169
121.838,5.319,0.75,11.7
122.937,5.35,0.77,11.63
119.117,5.49,0.77,11.799
118.928,5.3,0.78,11.599
119.567,5.31,0.76,11.81
118.057,5.32,0.81,11.62
118.947,5.32,0.78,11.589
112.148,5.31,0.77,11.739
118.318,5.199,0.76,11.67
118.197,5.34,0.79,11.66
118.757,5.44,0.77,11.67
118.887,5.28,0.78,11.719
119.698,5.209,0.79,11.75
118.367,5.32,0.78,11.71
119.007,5.3,0.8,11.83
118.417,5.4,0.79,11.659
118.168,5.189,0.75,11.79
158.026,7.51,1.12,16.31
152.957,6.06,0.89,12.99
125.937,5.549,0.81,12.18
138.947,5.33,0.8,14.789
121.607,5.6,0.75,11.84
118.807,5.24,0.78,11.7
118.077,5.31,0.76,11.69
119.268,5.34,0.78,11.739
124.787,5.24,0.76,11.59
118.077,5.52,0.79,11.52
117.767,5.2,0.79,11.599
117.218,5.3,0.759,11.59
118.567,5.21,0.79,11.56
118.467,5.33,0.78,11.57
118.517,6.35,1.04,13.869
119.228,5.399,0.82,11.73
119.947,5.21,0.78,11.62
117.717,5.18,0.78,11.75
119.127,5.43,0.74,11.569
117.728,5.289,0.75,11.55
117.957,5.25,0.78,11.58
117.887,5.18,0.78,11.58
118.387,5.23,0.77,11.549
118.428,5.26,0.769,11.73
118.437,5.21,0.78,11.52
120.097,6.16,1.16,13.05
118.707,5.24,0.78,11.819
129.737,6.95,1.89,13.44
127.467,5.44,0.82,12.379
120.577,5.21,0.79,11.62
119.617,5.38,0.78,11.89
118.407,5.2,0.79,11.709
129.407,7.42,1.13,16.179
155.137,5.7,0.83,12.57
123.607,5.26,0.809,11.64
119.607,5.4,0.8,11.69
118.417,5.21,0.79,11.79
118.507,5.53,0.79,11.639
118.798,5.269,0.79,11.79
141.137,6.14,0.89,13.159
128.537,5.77,0.85,12.69
127.607,5.28,0.77,11.929
119.177,5.36,0.81,11.6
118.917,5.33,0.79,11.58
117.917,5.27,0.77,11.66
117.437,5.29,0.79,11.619
118.378,5.269,0.76,11.71
117.727,5.41,0.81,11.8
118.207,5.3,0.77,11.64
118.487,5.28,0.75,11.639
123.207,5.61,0.82,12.07
119.327,5.4,0.74,11.68
118.347,5.32,0.76,11.56
118.248,10.519,0.79,11.78
118.997,5.22,0.76,11.77
118.077,5.29,0.77,11.71
118.707,5.26,0.74,11.749
122.307,5.41,0.79,11.71
119.647,5.25,0.79,11.64
118.697,5.22,0.77,11.78
118.678,5.22,0.74,11.709
119.547,5.25,0.77,11.76
117.847,5.33,0.77,11.68
121.317,5.33,0.76,11.729
118.728,5.229,0.79,11.67
119.027,5.22,0.79,11.65
118.867,5.56,0.79,11.8
118.697,6.07,1.09,15.109
115.418,5.489,0.83,12.06
119.807,5.32,0.78,11.72
118.527,5.28,0.76,11.74
118.587,5.44,0.81,11.789
118.058,5.289,0.78,11.8
118.177,5.25,0.81,11.7
124.237,5.25,0.77,11.629
139.707,5.32,0.79,11.79
119.157,5.31,0.8,11.559
117.768,5.35,0.83,11.649
117.417,5.24,0.76,11.62
117.637,5.33,0.78,11.75
117.647,5.22,0.74,11.5
117.447,5.4,0.78,11.739
119.068,5.289,0.77,11.69
117.907,5.22,0.75,11.61
117.607,5.31,0.74,11.63
117.987,5.28,0.8,11.679
118.228,5.229,0.76,11.73
117.807,5.22,0.76,11.69
118.577,5.25,0.8,11.74
118.037,6.62,1.05,13.619
104.568,5.25,0.74,11.629
118.698,5.25,0.8,11.79
117.827,5.29,0.78,11.59
117.537,5.41,0.78,11.63
117.267,5.26,0.76,11.67
118.218,5.24,0.77,11.679
117.447,5.26,0.75,11.87
124.717,6.72,1.77,12.25
123.657,5.54,0.83,12.23
128.886,7.52,1.11,16.97
122.337,6.04,0.89,12.99
119.758,5.4,0.76,11.619
115.568,5.249,0.76,11.58
119.747,5.42,0.77,11.82
140.056,5.37,0.83,11.82
137.247,9.82,0.9,13.159
122.167,5.88,0.87,12.52
123.837,6.01,0.88,12.499
116.828,5.679,0.89,12.54
116.367,5.83,0.86,12.54
122.347,6.15,0.88,12.9
150.286,7.43,1.04,15.84
146.367,6.22,0.85,12.829
122.267,5.46,0.76,11.72
126.627,6.19,0.89,13.159
152.657,7.699,1.16,16.68
129.207,6.11,0.9,13.18
160.625,5.88,0.89,12.99
112.658,6.05,2.179,18.18
119.107,5.74,0.86,12.53
140.726,5.24,0.79,11.72
120.697,5.23,0.76,11.57
119.587,5.22,0.8,11.649
119.968,5.279,0.76,11.72
118.487,5.25,0.77,11.6
119.417,5.19,0.77,11.59
118.427,5.47,0.76,11.709
121.687,5.3,0.8,13.82
120.187,5.33,0.76,11.74
119.427,5.33,0.79,11.689
119.458,5.299,0.8,11.68
118.917,5.35,0.78,11.81
118.587,5.26,0.8,11.79
119.157,5.21,0.76,11.629
120.338,6.699,0.96,15.75
141.506,13.7,1.03,15.669
146.017,6.16,0.91,13.36
132.527,5.6,0.76,11.819
119.427,5.78,0.84,12.42
147.266,5.88,0.86,12.95
136.137,5.34,0.79,13.549
101.078,5.31,0.8,12.009
120.838,5.299,0.81,11.63
118.137,5.31,0.77,11.74
117.737,5.28,0.8,11.72
117.927,5.3,0.8,11.819
118.278,5.239,0.78,11.55
117.947,5.3,0.8,11.69
119.027,5.32,0.8,11.74
118.317,5.28,0.78,11.609
119.088,5.329,0.77,11.86
120.387,5.42,0.76,11.6
119.947,5.27,0.79,11.62
121.097,5.37,0.77,11.749
118.677,5.22,0.76,145.387
483.239,5.719,0.85,12.59
121.877,5.38,0.77,11.62
125.197,5.34,0.8,11.779
118.358,5.219,0.81,11.73
118.867,5.27,0.79,11.71
118.047,5.28,0.81,11.55
117.467,5.3,0.73,11.549
127.147,6.09,1.74,12.2
122.167,5.25,0.82,11.95
118.267,5.35,0.78,11.71
118.047,5.36,0.81,11.45
118.227,5.25,0.82,11.609
117.867,11.14,0.77,11.64
126.487,5.37,0.83,12.029
146.407,5.22,0.75,11.579
120.757,5.23,0.77,11.59
122.597,5.38,0.82,11.85
118.797,5.26,0.78,11.589
119.487,5.31,0.76,11.64
124.447,5.48,0.75,11.629
118.058,5.329,0.75,11.69
117.777,5.19,0.77,11.58
117.427,5.3,0.77,11.69
122.747,7.319,1.06,15.56
158.326,5.41,0.8,11.68
123.597,5.36,0.77,11.709
118.377,5.37,0.79,11.61
119.177,5.43,0.77,11.62
118.247,5.6,0.76,11.839
117.848,5.289,0.81,11.7
121.877,5.56,0.82,11.99
116.827,5.28,0.77,11.639
126.377,5.36,0.76,11.66
115.357,5.21,0.79,11.64
116.077,5.35,0.78,11.639
115.798,5.27,0.759,11.62
117.567,5.22,0.78,11.79
117.577,5.36,0.78,11.74
115.967,5.23,0.76,11.549
116.838,5.319,0.81,11.64
116.007,5.27,0.74,11.64
116.217,5.26,0.77,11.7
117.347,5.32,0.82,11.709
116.458,5.159,0.76,11.77
117.277,5.49,0.79,11.74
117.467,5.26,0.79,11.68
128.777,7.7,1.09,16.36
128.948,5.329,0.82,12.4
117.097,5.28,0.76,11.74
115.667,5.2,0.77,11.76
121.307,11.609,0.82,12.07
117.497,5.24,0.81,11.64
121.517,5.38,0.75,11.729
115.308,5.279,0.75,11.73
117.217,5.23,0.77,11.76
115.407,5.21,0.76,11.69
114.877,5.2,0.78,11.589
115.448,11.889,0.93,12.33
114.737,5.38,0.8,11.76
114.857,5.53,0.77,11.78
116.487,5.21,0.77,11.679
118.037,5.17,0.78,11.83
117.747,5.23,0.78,11.8
117.617,5.23,0.81,11.779
117.198,5.259,0.78,11.73
118.027,5.25,0.81,11.68
115.727,5.22,0.75,11.62
115.637,5.27,0.78,11.629
116.038,5.179,0.8,11.7
115.577,5.21,0.78,11.63
116.927,5.26,0.78,11.62
122.177,5.25,0.8,11.709
121.647,5.46,0.8,11.97
116.777,5.29,0.79,11.67
115.827,5.39,0.8,11.649
202.475,6.12,0.83,12.91
147.556,6.24,0.92,13.57
142.356,6.72,1.82,12.99
128.637,5.29,0.77,11.719
115.848,5.2,0.8,11.859
116.927,5.25,0.77,11.73
115.737,5.32,0.8,11.82
130.697,5.59,0.8,12.289
147.217,6.25,0.88,13.059
134.447,6.01,0.88,13.03
128.117,5.339,0.77,11.79
116.877,5.29,0.79,11.59
117.217,5.4,0.81,11.65
116.697,5.3,0.75,11.78
123.738,6.029,0.88,12.93
121.917,5.42,0.79,12.28
114.407,5.24,0.8,11.5
111.938,5.22,0.79,11.669
116.948,5.73,0.82,11.919
104.848,5.24,0.77,11.519
116.388,5.209,0.75,11.75
142.507,6.1,0.88,13.009
117.647,6.3,0.88,13.02
125.647,5.22,0.8,11.78
116.388,5.28,0.76,11.749
115.518,5.319,0.76,11.7
115.427,5.24,0.78,11.7
117.817,5.22,0.74,11.66
122.447,11.56,0.84,11.929
117.287,5.36,0.78,11.65
116.237,5.21,0.78,11.77
115.437,5.27,0.79,11.57
115.377,5.32,0.77,11.789
116.668,5.26,0.76,11.709
116.348,5.299,0.76,11.62
115.227,5.27,0.77,23.57
124.467,5.27,0.79,11.769
120.017,5.36,0.79,11.76
116.557,5.25,0.76,11.66
115.387,5.29,0.78,11.73
115.787,5.29,0.79,11.669
115.468,5.34,0.76,11.759
116.357,5.32,0.76,11.74
130.837,5.41,0.83,12.119
119.478,5.51,0.759,11.73
116.447,5.3,0.77,11.58
120.577,5.23,0.78,11.9
114.827,5.25,0.77,11.78
117.278,5.18,0.77,11.709
117.638,5.219,0.77,11.75
129.807,7.57,1.11,16.209
126.997,5.44,0.74,12.15
117.087,5.19,0.78,11.85
116.517,5.29,0.8,11.859
131.067,5.4,0.79,11.99
116.927,5.25,0.75,11.63
115.097,5.16,0.78,11.81
127.628,5.749,0.77,17.65
119.657,5.27,0.79,11.69
116.677,5.15,0.77,11.699
117.228,5.3,0.78,11.749
115.447,5.24,0.77,11.55
115.147,5.19,0.78,11.54
115.297,5.31,0.76,11.6
116.147,5.25,0.78,11.65
114.748,5.25,0.779,11.9
115.267,5.25,0.76,11.61
116.917,5.26,0.77,11.74
117.837,5.35,0.76,11.65
117.047,5.16,0.8,11.719
114.918,5.29,0.76,11.509
115.657,5.26,0.76,11.68
143.067,7.069,1.85,13.1
129.657,5.77,0.83,12.72
115.948,5.28,0.79,11.669
128.347,5.66,0.8,12.17
124.337,5.22,0.79,11.639
113.428,5.27,0.77,11.619
113.088,5.27,0.76,11.639
113.098,5.309,0.8,11.8
113.207,5.29,0.78,11.83
96.828,5.08,0.75,11.579
113.408,5.209,0.77,11.54
112.617,5.3,0.79,11.65
113.597,5.31,0.79,11.64
112.707,5.24,0.75,11.66
113.427,5.22,0.75,11.69
131.047,6.059,0.89,13.02
129.197,5.86,0.86,12.93
116.718,5.24,0.77,11.809
114.098,5.289,0.77,11.7
115.637,5.31,0.78,11.64
114.037,5.25,0.76,11.68
112.827,5.27,0.77,11.59
113.657,5.23,0.79,11.66
113.117,5.29,0.79,11.789
113.558,5.23,0.76,11.649
114.388,5.269,0.79,11.72
136.967,5.61,0.81,12.119
125.427,5.44,0.78,11.71
117.597,5.22,0.76,11.67
116.787,5.11,0.77,11.69
113.557,5.33,0.76,11.53
112.938,5.35,0.75,11.639
114.158,5.54,0.77,11.559
113.038,5.309,0.76,11.73
115.867,5.32,0.76,11.67
115.557,5.23,0.79,11.82
113.617,5.24,0.78,11.67
119.167,5.26,0.78,11.479
113.198,5.23,0.78,11.729
112.838,5.259,0.8,11.64
112.557,5.29,0.8,11.66
115.477,12.06,0.79,11.81
112.877,5.23,0.76,11.5
115.807,5.49,0.79,11.709
113.618,5.46,0.78,11.689
113.888,5.299,0.78,11.57
126.487,7.21,1.01,15.409
144.907,6.03,0.87,13.01
170.216,7.58,1.13,16.669
122.907,6.24,0.88,13.07
122.848,5.719,0.84,12.4
111.147,5.67,0.85,12.41
111.957,5.66,0.86,12.32
132.377,5.32,0.81,11.579
115.848,5.259,0.78,11.62
114.847,5.27,0.76,11.67
115.117,5.29,0.79,11.8
111.267,5.22,0.8,11.59
110.387,5.44,0.78,11.73
128.347,6.189,0.92,13.51
114.367,5.95,0.84,13.69
122.537,5.29,0.77,11.719
114.728,5.159,0.78,11.59
113.887,5.31,0.79,11.54
113.547,5.25,0.79,11.7
115.877,5.42,0.76,11.85
115.387,6.84,2.09,13.209
113.598,5.21,0.8,11.699
116.097,7.55,1.15,16.14
130.397,8.649,2.34,16.34
132.457,7.63,0.89,13.799
114.037,10.26,0.98,20.19
100.577,5.18,1.69,11.09
107.387,5.1,0.8,11.37
102.567,5.3,0.77,11.37
102.088,5,0.78,11.319
103.688,5.17,0.75,11.389
109.768,5.24,0.77,11.419
87.708,4.98,0.73,11.04
102.697,5.03,0.75,11.28
102.268,5.119,0.75,11.12
103.598,4.99,0.84,11.239
97.708,4.84,0.72,10.88
110.278,5.25,0.83,11.4
102.618,5.02,0.75,11.37
102.627,5.41,0.74,11.26
107.687,5,0.76,11.31
103.267,5.26,0.77,11.15
101.808,5.009,0.76,11.12
104.368,5.16,0.74,11.119
104.308,5.21,0.74,11.159
138.167,7.89,1.15,16.989
131.497,5.9,0.87,12.92
113.507,5.1,0.76,11.34
103.187,5.05,0.73,11.27
109.317,5.57,0.88,12.09
106.607,5.01,0.77,11.18
104.037,5.35,0.79,11.48
103.977,4.97,0.77,11.41
105.058,4.959,0.79,11.39
103.008,4.99,0.76,11.289
103.338,4.97,0.76,11.259
103.748,5.13,0.74,11.15
111.068,4.95,0.72,10.81
101.458,4.97,0.76,11.04
101.777,5.17,0.78,11.2
102.227,5,0.78,11.2
109.887,5.45,0.76,16.65
111.227,5.42,0.77,13.3
443.859,5.2,0.75,11.39
103.017,5.02,0.75,11.14
113.827,5.74,0.76,12.55
107.317,7.1,0.79,13.32
107.817,5.08,0.74,11.4
105.587,5.11,0.72,13.31
105.927,5.14,0.76,11.41
104.497,5.28,0.73,13.13
111.367,6.45,0.74,16.06
107.447,5.17,0.72,11.32
106.047,5.2,0.76,11.31
109.207,5.33,2.01,14.48
105.937,5.23,0.77,16.16
115.198,5.35,0.8,14.329
105.418,5.04,0.78,11.359
106.298,6.64,2.03,15.569
104.168,5.82,0.74,11.389
103.088,5.22,0.77,11.149
103.428,5.06,0.76,11.13
103.847,5.05,0.73,11.88
102.897,5.08,0.74,11.23
103.977,4.92,0.76,11.12
105.537,5.32,0.73,15.75
104.527,5,0.76,11.21
104.338,5.019,0.74,11.3
108.278,4.819,0.69,11.36
104.058,4.94,0.779,11.2
103.888,5.03,0.78,11.099
107.358,4.91,0.72,13.379
89.168,4.77,0.72,10.81
101.267,5.21,0.72,11.09
102.338,4.729,0.71,10.88
104.338,5.04,0.75,11.179
104.598,4.96,0.77,11.219
104.238,5.02,0.76,11.06
87.408,4.73,0.73,10.83
107.488,7.429,1.69,13.04
106.627,5.11,0.71,11.73
101.918,4.899,0.74,11.17
109.128,7.1,1.88,13.369
115.777,5.17,0.8,12.2
109.497,4.95,0.78,11.35
102.647,5.27,0.74,11.22
104.547,5.07,0.75,11.22
103.058,4.989,0.76,11.24
102.818,4.9,0.76,11.139
104.358,5.02,0.77,11.109
106.148,5.05,0.76,11.15
103.018,4.99,0.75,11.12
114.107,7.57,1.109,16.36
116.628,5.239,0.8,11.9
104.568,4.999,0.78,11.32
103.768,5.09,0.76,11.189
103.838,5.1,0.74,11.139
102.608,5.03,0.75,11.12
254.645,9.13,1.33,19.43
146.334,6.08,0.92,13.16
133.707,6.33,0.93,13.659
171.706,5.31,0.79,11.99
130.297,5.219,0.74,11.19
114.647,5.09,0.77,11.23
103.068,5.029,0.73,11.16
102.708,4.98,0.75,11.179
105.428,5.68,0.85,12.359
110.558,10.47,0.92,13.379
110.708,5.24,0.76,11.679
103.798,5.11,0.74,11.349
99.728,5.16,0.72,11.23
106.147,4.82,0.69,11.06
100.857,4.94,0.75,15.97
100.317,4.86,0.72,11.14
119.727,5.3,0.79,11.75
125.657,5.75,0.82,11.959
149.297,5.41,0.8,11.829
116.348,5.329,0.79,11.58
116.517,5.2,0.78,11.96
116.717,5.29,0.78,11.74
115.057,5.26,0.76,11.55
113.898,5.28,0.78,11.889
115.868,5.2,0.81,11.71
132.607,6.24,0.8,12.11
119.607,5.3,0.76,11.659
112.888,5.199,0.78,11.54
111.738,5.209,0.79,11.48
110.787,5.22,0.76,11.73
110.907,5.19,0.8,11.46
111.987,5.34,0.79,11.64
113.147,5.3,0.8,16.59
113.787,5.31,0.79,11.49
113.788,5.28,0.79,11.589
112.968,5.32,0.79,11.459
128.107,5.2,0.8,11.92
115.268,5.31,0.79,11.749
119.487,5.28,0.77,11.58
113.347,5.19,0.74,11.82
115.357,5.26,0.77,11.57
112.507,5.24,0.78,11.56
112.947,5.25,0.76,11.57
113.408,5.23,0.77,11.619
112.568,5.32,0.75,11.469
115.758,5.449,0.78,11.69
113.547,5.26,0.8,11.6
130.777,7.089,1.07,15.71
123.577,5.64,0.82,12.4
115.307,5.31,0.78,11.79
114.287,5.27,0.79,11.77
113.807,5.21,0.78,11.639
114.508,5.34,0.75,11.699
113.278,5.199,0.79,11.77
113.557,5.22,0.77,11.49
114.357,5.25,0.77,11.54
168.197,7.68,1.76,181.816
480.788,6.02,0.88,13.05
129.687,5.77,0.86,12.599
127.737,5.94,0.84,12.73
126.137,6.01,0.87,12.489
126.117,5.88,0.86,12.44
98.638,5.239,0.76,11.73
126.917,5.81,0.82,12.45
126.937,5.75,0.84,12.629
125.907,5.78,0.84,12.4
126.587,5.84,0.86,12.469
125.637,5.91,0.85,12.41
136.757,5.599,0.82,12.11
138.107,6.03,0.84,14.339
132.887,5.81,0.86,12.73
128.537,6.009,0.86,12.44
134.137,5.78,0.86,12.469
126.257,5.84,1.15,12.37
142.396,6.31,0.89,13.6
131.417,6.02,0.87,13.019
127.007,5.8,0.86,12.51
125.097,5.86,0.83,12.609
124.687,5.86,0.84,12.64
125.847,5.75,0.87,12.5
126.748,5.779,0.85,12.49
125.887,5.99,0.85,12.46
125.597,5.789,0.88,12.42
127.077,5.84,0.88,12.41
125.767,5.88,0.839,12.58
126.547,5.78,0.83,12.51
125.907,6.14,0.83,12.499
125.507,5.88,0.85,12.55
126.867,5.9,0.85,12.469
124.567,5.98,0.88,12.37
128.367,5.93,0.85,12.479
125.557,5.92,0.85,12.68
126.037,5.94,0.87,12.389
123.647,5.89,0.84,12.54
133.697,5.9,0.87,12.629
132.407,5.77,0.88,12.38
126.437,5.88,0.86,12.359
125.027,5.85,0.86,12.37
125.587,5.77,0.85,12.539
124.087,5.76,0.83,12.46
125.377,5.84,0.86,12.599
124.757,6.07,0.87,16.36
138.325,9.53,1.11,16.439
161.688,7.6,1.15,16.32
124.556,6.13,0.91,19.18
151.126,6.05,0.89,13.18
126.867,5.8,0.86,12.509
124.177,5.67,0.84,12.51
98.388,5.079,0.77,11.77
124.877,5.72,0.85,12.44
123.267,5.65,0.86,12.419
123.197,5.68,0.85,12.44
124.137,5.74,0.85,13.039
124.817,5.83,0.84,12.56
123.227,5.73,0.87,12.47
103.407,5.33,0.75,11.54
177.176,7.2,1.01,15.329
136.567,6.06,0.89,13.029
152.137,6.209,0.87,12.8
120.257,5.15,1.72,11.81
128.667,5.68,0.85,12.529
126.317,5.63,0.83,12.45
124.137,5.67,0.85,12.429
126.057,5.61,0.86,12.47
142.267,6.059,0.87,12.73
125.377,5.86,0.84,12.42
126.567,5.619,0.86,12.44
129.337,5.66,0.86,12.63
125.377,5.659,0.85,12.39
127.237,5.58,0.86,12.4
125.357,5.64,0.87,12.409
142.677,7.11,1.05,15.55
114.457,6.03,0.87,13.01
127.497,5.74,0.84,12.5
127.787,5.75,0.85,12.51
123.507,5.68,0.85,12.46
124.547,5.669,0.84,12.39
124.837,5.71,0.86,12.33
125.847,5.2,0.79,11.799
125.737,5.66,0.86,12.24
124.317,5.58,0.85,12.419
124.627,5.77,0.87,12.48
124.017,5.69,0.83,12.42
124.897,5.699,0.85,12.46
126.747,5.91,0.83,12.4
111.167,5.4,0.76,11.62
124.007,5.939,0.87,12.52
124.867,5.65,0.86,12.48
125.347,5.76,0.89,12.449
125.007,5.69,0.84,12.43
124.427,5.78,0.84,12.409
127.147,5.77,0.85,12.51
128.297,5.09,0.75,11.649
133.217,5.73,0.86,12.54
122.537,5.78,0.87,12.559
122.938,5.769,0.85,12.53
124.927,5.68,0.84,12.41
124.567,5.61,0.87,12.54
124.397,5.66,0.86,12.4
122.287,5.73,0.87,22.349
124.717,5.75,0.87,12.35
124.197,5.73,0.86,12.359
121.757,5.66,0.85,12.38
124.657,5.65,0.84,12.44
124.978,5.679,0.86,12.48
124.857,5.81,0.87,12.42
124.417,5.67,0.87,12.7
125.547,5.66,0.86,12.54
124.567,5.63,0.86,12.329
123.487,5.63,0.85,12.41
139.737,5.769,0.86,12.52
132.377,5.67,0.88,12.51
124.218,5.659,0.84,12.41
122.187,11.85,0.87,12.67
123.777,5.759,0.85,12.38
124.617,5.69,0.86,12.51
124.317,5.78,0.85,12.499
124.077,5.78,0.85,12.47
123.847,5.65,0.87,12.389
123.868,5.689,0.87,12.37
125.977,5.72,0.86,12.38
125.117,5.729,0.85,12.5
122.587,5.69,0.86,12.46
121.807,5.61,0.84,12.569
