open_us,write_us,read_us,close_us
423,28,8,46
411,22,8,45
455,21,7,40
466,22,7,34
504,20,8,28
506,22,8,33
489,24,8,34
420,25,8,52
454,21,7,47
414,23,11,35
495,24,8,35
482,28,8,34
473,17,6,26
490,27,8,43
456,16,6,27
441,12,5,23
422,26,5,23
400,13,5,23
443,24,7,49
455,23,7,50
442,21,7,48
457,22,7,34
465,14,6,42
442,25,7,34
500,25,8,34
461,22,7,35
472,23,8,36
485,19,6,29
438,13,5,24
431,24,8,48
426,31,8,35
433,15,5,25
498,27,7,32
439,26,8,48
449,20,7,29
463,14,5,38
434,13,5,24
440,24,8,50
449,22,7,43
471,14,6,41
417,21,7,47
406,20,7,38
458,17,6,28
446,25,8,48
463,22,7,34
429,15,6,37
471,16,6,30
459,17,5,24
447,12,5,24
442,12,5,22
458,24,7,55
419,14,4,24
454,24,8,48
444,22,8,33
441,25,8,33
458,31,6,28
451,17,5,24
454,24,8,49
421,22,8,45
409,24,7,34
486,25,8,34
434,24,8,35
477,28,8,49
422,28,9,42
426,22,8,42
432,19,6,30
453,17,7,43
464,23,8,39
447,23,7,38
450,22,7,35
457,23,12,54
456,23,7,44
451,23,8,48
424,25,8,33
449,25,8,62
462,23,8,50
432,24,7,47
402,26,7,53
440,23,8,44
468,23,8,47
458,23,7,38
437,23,7,50
442,17,7,29
448,15,6,60
417,23,8,41
394,43,6,62
364,26,8,43
471,28,7,40
445,15,6,53
427,24,8,38
458,22,7,42
431,22,7,36
410,15,5,24
463,17,7,222
204,30,5,33
448,28,11,40
424,48,8,34
436,14,5,37
464,19,7,28
444,14,5,26
453,24,8,54
435,21,8,33
489,23,7,42
453,18,6,26
407,13,10,27
420,23,8,49
399,25,7,53
438,15,6,25
440,23,7,50
452,22,7,34
451,23,8,34
481,23,7,50
430,14,5,25
449,23,7,61
376,18,6,26
410,23,8,38
492,16,6,26
422,25,7,49
399,14,5,24
425,23,7,34
490,23,8,33
463,15,6,24
419,22,8,43
429,26,9,34
472,22,8,37
480,21,8,47
433,22,8,42
409,21,7,33
443,24,8,34
459,23,8,46
457,21,7,41
461,22,7,34
487,23,7,34
474,37,7,34
485,22,7,32
419,23,7,57
441,18,7,30
426,25,7,49
445,22,7,44
437,17,6,28
457,23,8,34
453,26,8,32
468,17,5,27
418,13,5,23
424,24,8,47
433,13,5,23
421,22,7,45
397,22,12,36
493,21,7,33
454,27,7,50
426,21,7,33
489,14,5,38
447,17,6,67
405,18,5,25
442,13,5,24
433,24,7,43
448,15,6,23
463,20,6,29
403,15,6,25
440,23,7,50
456,21,7,33
486,17,6,25
438,24,7,48
425,20,7,49
406,22,7,40
462,16,6,24
489,12,4,24
414,12,5,22
436,13,6,24
432,12,4,22
469,24,8,48
434,15,5,25
433,27,5,24
454,23,8,49
429,21,7,33
501,23,12,39
458,23,8,34
439,26,7,34
431,25,8,44
457,21,7,32
423,15,6,27
406,19,6,28
491,13,5,24
443,13,5,30
446,26,7,49
411,22,7,33
426,52,6,26
436,22,7,47
442,15,6,26
442,13,5,24
419,26,13,44
411,12,5,35
449,13,5,24
444,23,7,49
408,24,7,44
417,22,7,34
430,15,5,38
440,22,7,38
471,25,8,42
465,17,5,25
455,13,5,24
423,23,7,52
404,22,7,45
445,21,8,41
464,15,6,47
465,16,6,27
448,13,4,24
413,12,5,23
409,22,8,51
453,12,5,23
454,21,7,48
434,35,8,47
440,13,5,24
462,23,13,35
466,23,7,34
426,24,8,48
451,27,7,34
491,21,7,33
456,25,8,42
447,21,8,119
376,25,9,42
478,29,8,34
469,23,7,55
446,21,8,33
445,25,8,33
483,23,8,43
446,21,7,41
422,23,7,34
494,22,7,33
420,24,7,30
490,14,5,38
433,13,5,24
417,13,5,26
458,23,8,35
483,16,6,25
458,13,5,23
464,23,7,74
400,14,5,27
477,12,5,23
437,23,8,34
516,26,8,34
419,16,6,28
471,23,7,41
407,24,7,33
483,16,6,24
431,14,5,24
450,24,8,48
427,25,7,34
483,23,8,35
478,15,5,25
446,43,54,33
446,17,7,25
408,16,6,25
421,23,8,54
439,18,7,30
440,23,8,49
451,21,7,34
484,24,8,34
461,21,7,44
480,28,9,35
465,15,6,39
418,20,7,34
491,23,8,34
488,23,7,34
492,22,7,55
430,16,7,29
469,13,5,23
453,24,8,53
448,22,8,33
445,25,8,46
402,15,6,27
418,28,8,36
510,27,8,33
492,21,7,32
437,21,8,48
443,23,8,54
442,14,5,26
441,23,12,43
407,25,8,33
473,15,6,37
477,20,7,30
593,22,7,33
475,22,8,33
459,16,7,28
438,14,6,25
442,24,8,51
428,23,8,33
447,23,7,34
484,19,7,29
468,38,8,49
466,21,6,26
464,23,7,35
493,23,8,34
484,22,8,49
435,14,10,26
445,23,7,41
470,23,7,39
478,15,6,25
460,29,8,44
460,24,7,34
494,23,8,33
481,16,6,26
427,26,8,48
437,13,5,72
412,23,8,47
432,13,5,23
440,28,8,46
421,16,6,25
445,13,5,35
428,13,5,22
426,31,8,35
484,24,10,33
453,30,9,37
470,22,8,34
530,22,8,34
513,23,7,45
431,22,8,30
399,26,7,34
468,22,8,33
477,23,8,34
491,21,7,37
489,22,8,48
451,17,7,27
462,23,7,50
463,23,8,33
480,23,7,34
434,25,7,50
455,21,8,33
466,32,7,28
469,14,5,24
466,13,5,24
447,24,8,34
478,15,6,25
459,26,8,33
458,23,8,34
472,22,7,49
441,21,7,47
441,23,8,42
459,15,5,25
451,13,5,23
431,25,7,35
931,20,7,31
416,19,7,30
485,23,8,36
498,23,8,33
487,22,8,32
478,21,7,34
468,22,7,65
397,24,7,48
413,21,12,35
458,17,6,27
439,21,7,32
416,24,8,50
444,14,6,25
464,24,8,46
462,22,8,41
492,23,7,34
467,18,6,25
468,13,5,28
496,12,5,22
445,12,5,22
452,23,8,35
422,15,5,24
496,12,5,23
447,13,4,27
441,24,7,50
389,25,7,35
499,39,9,34
433,15,6,45
461,15,6,23
473,19,21,64
443,28,16,106
359,24,7,47
463,16,6,59
405,32,8,49
441,19,6,38
437,14,6,34
448,23,7,44
406,40,5,26
411,14,5,65
421,23,7,35
476,15,5,28
470,28,9,34
464,23,7,34
458,17,6,26
439,13,5,24
448,23,8,68
445,15,5,24
457,22,7,49
454,23,8,33
443,24,7,34
464,15,5,25
445,22,6,29
449,16,6,24
437,24,8,44
406,24,7,34
442,25,8,33
428,30,8,52
433,22,7,39
444,20,7,32
435,16,6,24
478,21,7,32
440,22,8,30
409,24,9,33
408,22,10,47
427,21,7,32
458,31,7,28
449,23,8,47
440,22,8,52
428,16,6,29
445,28,8,50
433,16,6,27
435,25,7,34
447,25,8,34
427,41,7,35
501,27,9,34
463,22,7,34
480,16,6,26
453,13,6,23
449,12,5,22
424,12,5,23
430,12,5,22
467,30,8,45
442,17,6,29
433,38,6,26
458,22,8,62
434,22,7,47
441,14,6,23
416,24,8,36
476,20,7,33
474,16,6,24
468,14,5,22
466,15,6,25
392,15,7,26
388,12,5,24
440,24,13,36
495,24,8,34
487,23,8,50
455,15,6,25
454,12,5,23
440,29,8,49
419,22,8,33
489,22,7,89
430,16,6,26
403,17,6,28
426,41,8,35
487,21,7,51
407,14,5,25
477,23,8,40
481,23,7,34
480,23,8,43
447,21,7,33
467,14,5,40
414,19,7,30
471,24,8,34
448,23,8,33
466,20,6,30
444,17,6,28
398,28,9,45
459,22,8,33
437,25,8,46
401,17,5,27
418,14,5,25
443,22,8,29
433,43,8,44
382,19,7,30
410,23,8,45
410,24,7,49
453,22,8,33
468,17,6,26
480,18,5,23
439,23,7,58
435,22,7,33
447,23,8,35
439,25,8,39
423,24,8,50
435,15,6,30
443,13,5,23
445,24,8,35
497,23,8,34
480,23,7,35
434,30,8,34
463,23,7,43
478,21,7,41
473,37,8,33
467,15,5,25
456,12,5,23
460,24,8,47
439,12,5,22
459,18,7,28
460,24,8,41
470,13,5,26
423,27,7,37
470,22,7,34
439,18,6,26
520,21,10,33
445,29,8,34
446,24,8,35
470,23,7,44
435,23,7,34
493,20,7,33
493,22,8,32
467,23,8,53
451,22,7,46
481,21,7,33
456,21,7,34
422,19,7,30
494,15,6,25
458,24,8,48
439,21,8,34
434,24,8,33
418,16,6,27
409,13,4,24
452,12,5,27
466,13,5,22
451,12,5,22
446,24,8,49
439,12,5,23
443,25,7,35
426,15,5,38
426,21,7,33
507,25,8,32
488,24,8,35
450,70,7,33
442,14,5,24
426,25,8,95
376,22,8,52
422,16,6,26
456,22,7,34
485,23,8,34
452,21,8,42
451,23,8,38
496,23,8,35
425,24,7,51
394,16,6,31
470,13,5,22
458,23,8,35
500,15,6,24
464,13,4,24
428,25,7,35
433,25,7,35
450,16,5,24
428,26,8,62
401,21,7,53
430,14,6,27
432,16,5,23
455,20,7,35
438,15,6,25
409,23,7,43
492,15,5,25
494,22,7,48
448,21,7,33
467,26,8,34
424,25,7,35
454,18,6,27
434,13,5,24
429,24,7,41
453,21,7,32
518,28,10,36
437,21,7,30
431,14,5,27
448,14,5,24
448,38,8,49
466,21,7,49
442,14,6,25
465,23,7,42
427,18,5,25
423,13,5,24
447,12,4,22
467,12,4,23
466,30,8,49
440,22,7,50
452,27,9,33
448,23,8,34
433,25,7,34
495,16,5,25
490,13,5,24
456,21,7,46
454,22,8,42
483,23,7,33
472,22,8,53
425,23,7,46
473,24,8,40
463,22,8,51
432,26,7,35
439,30,8,34
470,23,9,71
435,22,9,32
442,22,8,51
443,16,6,29
446,22,7,49
427,14,6,26
436,14,5,24
452,24,8,48
426,26,8,44
435,17,5,25
450,12,4,23
465,24,8,34
439,15,6,27
466,24,8,35
466,16,5,25
456,28,5,25
452,29,9,47
446,16,6,24
455,13,5,22
440,16,5,22
416,30,10,50
400,22,7,35
496,22,8,34
483,15,5,25
423,23,7,43
432,23,7,34
509,21,7,33
443,26,8,36
465,21,7,50
437,22,7,33
418,17,6,27
477,14,5,23
488,22,7,48
413,24,7,34
485,21,7,46
481,24,8,34
475,17,6,26
458,13,5,24
458,29,7,50
434,13,5,24
452,23,8,45
410,23,13,35
487,21,8,33
495,23,8,33
474,16,5,29
438,22,8,47
431,18,6,28
457,14,5,25
424,26,8,43
464,22,8,33
496,23,8,33
475,18,6,28
453,13,5,23
491,28,10,49
433,45,5,26
407,23,8,45
450,36,7,42
435,17,5,25
434,13,5,23
449,12,4,23
427,23,13,36
471,23,7,33
461,23,7,28
442,14,5,24
468,12,5,24
434,13,5,23
435,24,8,49
446,13,5,23
459,23,8,33
433,15,6,24
471,12,4,23
441,12,5,22
466,23,7,49
444,18,7,44
404,26,7,35
491,23,8,34
429,14,5,28
420,18,6,28
402,13,5,24
436,13,4,23
434,64,7,46
449,23,7,35
502,22,7,33
475,17,6,26
449,23,7,43
467,21,7,33
449,29,7,34
468,22,7,42
432,20,7,46
447,14,6,25
453,23,8,34
435,20,6,25
470,21,7,31
477,36,7,27
431,26,8,34
450,23,8,39
468,15,5,26
467,25,8,45
457,23,8,39
460,16,6,35
447,14,5,56
448,13,5,23
454,23,8,48
391,13,5,23
445,28,8,48
434,23,7,34
444,26,8,33
477,15,5,25
443,23,8,33
491,22,13,34
459,23,7,55
448,21,7,33
488,23,8,46
457,23,8,48
455,17,6,26
452,13,10,24
444,23,8,43
481,21,8,47
444,14,5,24
449,22,8,44
426,22,7,41
470,21,8,43
421,21,6,34
502,22,28,34
433,23,8,43
405,27,7,52
435,21,7,30
438,14,5,26
425,13,5,23
442,23,7,49
462,22,8,34
487,23,7,35
466,31,7,28
426,23,7,45
567,16,6,26
449,25,7,48
445,15,5,25
448,13,5,23
459,24,8,49
443,22,7,34
437,25,7,34
466,21,7,50
436,14,6,25
464,23,8,34
493,15,5,25
482,22,7,32
418,22,6,25
437,13,5,24
475,24,8,34
485,29,8,35
453,17,6,27
464,24,8,55
417,17,6,27
443,14,5,24
432,37,8,46
475,21,7,32
417,14,6,25
448,23,7,50
457,22,7,32
523,23,8,33
419,23,7,43
402,23,7,42
469,22,11,38
445,15,5,38
427,22,8,34
462,21,14,51
467,21,7,33
441,23,8,34
484,22,7,45
459,18,6,29
442,14,5,25
411,38,8,49
417,24,7,43
455,22,8,43
491,23,8,33
463,16,5,25
451,23,7,43
467,22,8,36
441,24,7,33
470,21,7,62
429,15,6,26
415,23,10,35
440,15,5,24
472,13,5,23
441,28,13,50
436,23,8,33
826,22,8,31
506,31,11,49
568,32,8,44
463,17,6,29
517,29,8,56
490,26,7,41
474,27,7,34
468,22,8,53
454,26,7,33
495,23,8,34
425,15,5,32
451,19,7,33
425,23,8,34
496,30,9,34
439,22,8,43
422,24,7,33
448,30,8,33
495,22,7,34
504,21,8,32
479,23,8,41
457,18,7,27
438,17,5,30
385,33,5,23
435,24,7,50
429,40,8,33
473,14,5,39
436,30,7,35
480,24,8,34
521,20,6,29
479,23,8,42
429,26,12,42
462,19,7,33
460,22,7,41
491,23,8,34
434,25,8,50
408,14,6,26
441,14,6,25
431,52,5,25
467,24,8,46
434,15,6,25
447,12,5,23
460,12,5,23
462,12,4,22
427,22,7,52
469,21,8,33
477,15,5,41
480,19,6,32
416,27,8,37
467,22,7,33
505,22,7,34
445,25,10,32
470,22,7,33
469,18,6,26
453,14,5,24
442,23,8,54
435,21,7,33
479,23,7,41
446,15,5,28
425,25,8,49
393,19,6,29
410,29,9,53
442,23,7,31
469,14,6,26
446,38,8,49
461,21,7,33
491,23,8,34
458,18,6,29
468,23,7,49
446,22,7,41
449,23,8,33
459,16,5,28
415,12,5,24
399,12,5,23
443,12,5,23
427,12,4,22
465,24,8,48
408,22,7,34
498,17,6,26
448,22,8,33
410,23,8,35
496,19,6,28
474,23,8,50
427,15,6,39
441,23,7,35
471,23,7,34
429,24,7,50
419,24,7,43
456,16,6,27
442,13,5,23
440,23,7,48
409,28,8,44
461,28,7,31
462,16,6,27
440,38,9,44
406,41,6,28
384,33,5,24
449,26,7,35
487,23,8,34
464,22,7,33
539,17,6,26
435,21,7,33
502,23,8,34
430,38,8,42
433,23,7,34
455,25,8,34
485,20,7,32
505,23,8,32
452,16,7,27
445,29,8,38
481,14,6,25
417,18,6,26
430,23,8,35
484,18,7,28
491,24,7,35
466,21,8,29
448,15,5,26
434,13,5,23
451,24,8,49
443,28,8,46
451,21,7,51
445,22,12,37
444,19,7,41
474,23,8,46
457,16,6,26
433,14,5,24
431,12,5,22
442,12,5,22
464,12,5,23
465,23,8,50
406,20,7,34
476,16,5,39
466,22,8,33
490,23,8,34
463,18,6,28
395,13,5,33
456,17,4,23
448,28,9,49
435,27,8,47
455,23,7,34
503,23,7,36
455,19,6,45
392,34,7,31
482,15,6,39
482,46,8,35
440,34,8,35
476,21,7,35
484,28,8,34
476,23,8,34
478,27,8,33
429,21,7,51
434,15,6,26
466,27,9,36
458,23,8,35
423,23,7,48
444,15,6,25
444,13,5,23
443,17,4,23
449,24,8,46
457,23,8,46
446,22,7,34
517,14,5,59
454,23,8,33
435,15,6,45
476,22,8,48
447,17,6,26
408,12,5,24
430,29,8,45
429,23,7,34
477,21,7,46
470,18,6,27
473,15,6,24
498,17,6,29
452,23,7,37
422,16,6,42
467,17,6,27
425,26,8,49
436,22,7,35
472,24,8,34
454,16,6,25
449,57,6,25
436,30,6,25
416,29,9,35
424,16,5,30
496,22,8,48
458,22,8,47
463,21,7,49
457,14,5,29
447,22,7,34
477,24,8,41
466,15,5,24
463,23,8,45
442,23,7,35
488,22,8,35
424,25,12,37
469,22,7,33
435,22,7,51
412,21,7,41
453,15,6,38
433,21,7,33
453,23,8,62
413,16,6,28
448,23,8,35
470,23,8,35
454,23,8,34
438,23,8,34
452,21,6,31
447,14,6,25
459,23,8,48
451,13,6,24
467,23,8,42
426,21,7,34
512,15,5,40
471,21,7,35
425,14,6,37
468,22,8,47
456,22,7,42
402,18,6,37
441,14,6,40
438,23,8,40
428,37,7,44
446,23,7,49
459,22,8,57
437,25,10,52
485,23,7,49
507,23,7,35
451,28,8,48
450,22,7,36
457,22,8,52
464,23,7,37
464,28,8,48
436,24,7,59
456,21,8,41
444,15,6,54
419,24,7,44
428,16,6,39
502,13,5,48
446,14,6,37
473,13,5,23
469,23,8,63
459,23,8,46
414,25,7,56
453,23,8,42
452,18,6,45
419,16,6,56
398,13,6,57
416,23,8,48
433,23,8,49
468,29,8,43
471,17,6,47
411,25,8,39
410,23,7,37
457,24,7,36
450,22,7,47
508,16,6,29
478,14,6,24
464,13,4,45
441,13,5,50
407,27,8,55
396,39,7,44
507,23,8,39
429,25,7,46
468,19,8,44
413,15,6,26
457,23,8,48
419,29,8,42
455,21,7,43
434,22,7,36
440,24,7,35
457,17,6,58
389,14,5,25
447,24,8,50
434,23,7,40
411,15,5,56
422,23,8,34
419,29,12,37
407,24,7,37
467,23,7,35
470,27,7,50
441,18,6,26
394,14,5,59
437,13,5,32
452,24,8,38
419,15,5,33
444,23,8,33
449,28,7,44
496,13,6,59
466,23,7,53
470,22,8,49
460,18,7,39
416,16,5,62
390,23,7,35
494,25,6,28
445,25,7,34
470,17,6,27
457,13,5,24
445,22,7,35
462,13,5,32
467,38,8,34
481,16,5,27
432,24,8,51
430,15,6,27
455,23,8,45
444,16,6,24
447,12,5,23
416,12,4,23
426,27,8,35
520,23,7,34
478,22,7,41
485,22,8,33
469,21,7,50
432,21,7,44
439,22,8,33
450,23,8,40
480,22,6,27
451,14,5,24
458,13,5,24
457,24,8,47
459,19,6,40
480,25,7,44
459,20,7,36
452,26,8,33
446,26,7,49
453,89,7,46
488,23,8,33
467,23,7,48
462,18,7,29
451,24,8,46
451,22,7,50
406,22,7,34
428,16,6,38
447,22,6,44
421,20,7,39
460,18,7,27
457,22,7,48
449,32,7,44
446,21,7,33
478,37,8,34
442,24,7,49
414,20,7,48
441,14,6,27
456,24,8,34
496,24,8,35
493,23,8,44
449,22,7,40
472,16,5,26
461,13,5,23
504,23,8,35
440,25,7,34
435,20,5,25
470,22,8,45
410,22,7,33
451,23,8,33
467,21,6,25
413,23,8,64
432,22,7,34
469,14,6,58
486,20,7,30
468,23,8,50
441,15,6,27
441,23,7,34
431,26,12,37
446,26,10,35
472,22,8,33
439,25,8,50
445,15,6,26
435,13,5,24
438,13,5,23
437,12,5,22
465,30,9,48
440,25,7,31
450,24,7,35
483,14,5,28
479,23,8,35
465,16,5,27
452,13,5,24
441,29,10,24
446,30,8,49
444,13,5,24
446,23,7,35
497,16,5,24
473,23,8,48
435,26,14,51
443,18,6,30
454,17,7,26
416,24,13,56
424,18,7,31
437,16,6,28
463,24,7,51
459,22,8,33
490,23,8,34
449,29,9,44
414,23,8,34
484,21,7,43
451,18,6,28
413,14,6,37
445,24,8,45
453,15,5,26
417,23,7,44
467,22,7,41
451,27,8,33
502,28,8,33
489,22,7,34
469,14,5,36
418,20,7,32
432,25,12,54
393,17,7,36
453,23,7,45
432,22,7,41
484,22,8,32
473,22,7,40
482,17,6,26
469,22,7,48
446,22,7,39
482,23,8,40
459,31,7,28
393,21,7,30
589,23,8,42
437,22,8,34
514,21,7,54
435,23,7,34
479,23,7,33
413,19,7,28
432,15,5,26
433,13,5,23
452,23,8,49
435,22,7,33
440,26,8,34
469,21,8,49
424,22,7,33
474,23,8,35
481,22,8,42
458,22,7,53
449,16,7,27
458,22,8,63
424,22,8,33
512,24,8,33
484,22,7,41
457,18,6,28
472,13,5,25
461,29,8,34
490,23,11,37
458,28,7,50
448,27,8,33
486,22,8,35
420,20,7,31
434,16,5,25
429,13,4,24
460,24,8,48
448,22,7,34
501,15,5,25
483,12,5,23
467,24,8,34
438,32,12,38
478,37,8,51
441,16,6,27
446,19,7,29
460,16,5,26
452,23,7,50
438,17,5,24
456,23,8,49
417,22,8,33
471,20,6,43
465,22,8,45
461,17,5,26
454,13,6,23
443,65,8,49
433,13,5,24
461,22,8,34
490,24,8,35
453,22,8,33
440,15,5,25
469,20,7,30
448,24,8,65
419,16,6,28
434,16,6,27
435,13,5,23
458,12,4,23
444,12,5,23
432,11,5,22
440,24,8,34
487,14,6,38
425,22,7,50
393,22,6,47
470,16,6,28
449,13,5,29
439,23,7,42
447,16,5,24
490,17,5,24
467,23,13,47
463,23,7,35
487,23,7,34
465,21,8,48
410,44,6,40
470,14,6,39
477,20,7,44
445,17,6,26
444,13,5,24
476,23,7,35
493,23,8,35
469,15,5,24
448,13,5,23
447,24,8,35
490,23,7,41
451,16,6,25
460,24,7,122
369,26,7,46
453,20,6,26
426,23,8,49
414,24,7,33
470,15,6,24
465,13,5,24
459,23,8,68
437,22,7,34
440,24,8,33
443,25,8,35
490,22,8,32
440,20,8,31
437,13,5,24
462,23,7,45
445,22,7,53
412,22,8,40
423,24,8,34
459,22,8,38
493,23,8,42
484,15,6,39
467,13,5,24
467,29,8,47
476,22,8,53
460,23,7,38
436,28,8,52
427,17,5,59
438,44,8,48
442,22,8,38
444,34,7,34
477,23,8,40
424,23,8,41
420,25,11,33
446,16,6,26
440,14,5,23
458,24,8,35
485,16,6,25
470,13,5,25
459,23,8,48
421,22,7,38
482,15,5,25
481,13,5,23
462,24,7,48
473,24,8,34
478,24,8,41
470,27,8,34
462,26,7,65
426,15,6,28
463,23,7,34
486,28,8,32
451,16,6,26
440,24,7,49
409,24,12,37
483,23,8,35
416,21,7,43
418,23,7,40
521,20,7,54
404,20,7,33
477,29,8,33
477,23,7,51
394,15,7,27
413,28,7,36
448,23,8,46
423,22,8,46
507,22,8,47
443,23,8,31
459,38,8,34
497,22,8,34
454,19,7,30
460,15,6,26
442,24,8,44
450,22,8,40
475,17,6,26
462,25,7,51
454,21,7,33
477,23,8,33
482,21,7,49
452,26,7,33
450,25,7,35
422,24,7,50
453,21,7,33
478,15,6,37
457,20,6,33
488,25,8,34
470,22,8,34
498,22,7,49
412,23,7,44
457,22,8,33
473,24,7,33
486,14,5,34
450,23,7,35
469,23,7,34
444,23,7,35
482,23,8,33
439,34,9,44
443,20,8,37
447,17,6,29
451,18,6,28
467,14,5,24
432,13,5,29
443,24,8,45
438,37,7,44
435,22,7,37
437,22,7,34
503,23,8,72
404,39,7,51
393,20,6,28
483,26,7,48
443,23,7,34
487,30,6,29
458,13,5,23
448,23,7,42
470,16,6,23
504,23,7,48
436,21,7,33
464,15,5,25
485,13,5,22
467,30,7,49
434,22,7,43
443,22,8,33
428,26,8,34
590,23,8,42
418,20,7,43
531,26,7,38
504,21,7,46
442,16,6,27
447,23,8,48
449,22,7,51
442,22,7,33
435,25,8,33
494,22,8,49
453,20,7,32
438,29,7,30
466,13,6,24
429,26,8,47
418,14,5,24
446,13,5,23
457,23,8,36
493,15,6,49
455,16,6,26
424,23,7,50
433,22,7,41
465,16,5,26
459,18,5,23
458,37,7,42
466,15,5,24
476,13,5,24
448,28,10,48
439,22,7,31
467,24,8,43
435,28,7,34
495,23,7,33
430,17,7,29
405,16,24,25
401,32,5,22
392,13,6,42
440,24,8,68
423,22,8,33
489,23,7,35
448,21,8,31
460,23,8,34
475,21,7,32
472,23,12,39
470,18,6,42
483,14,6,27
450,23,8,34
446,24,8,35
473,23,10,55
438,16,6,28
458,13,5,24
491,24,8,48
439,12,5,23
450,23,8,35
461,15,5,27
409,26,8,41
480,22,7,53
467,21,7,42
452,31,15,50
460,22,7,34
488,18,7,27
487,21,7,34
432,20,5,24
449,22,8,36
491,36,7,32
416,22,8,34
435,23,8,33
482,18,6,26
451,14,5,26
451,18,6,30
418,26,8,49
417,14,6,26
427,13,5,24
463,16,4,22
436,24,8,44
440,22,7,40
463,21,6,26
435,22,8,35
451,25,8,34
419,25,7,42
453,22,7,36
493,23,7,35
457,17,6,25
452,14,5,36
444,23,8,49
434,13,5,24
449,12,5,21
471,29,9,49
438,13,6,24
438,23,7,34
491,17,5,25
453,25,7,47
446,14,5,24
434,29,8,35
654,25,8,51
433,18,7,67
387,34,6,30
454,23,7,50
436,22,8,34
493,23,7,36
438,25,8,53
408,21,7,34
471,14,5,38
447,36,7,34
422,27,8,36
496,22,7,42
436,22,7,33
487,20,7,30
479,15,5,26
447,21,7,34
453,21,7,30
456,17,10,25
481,13,5,23
454,30,8,34
496,23,8,33
491,17,6,26
476,23,8,49
423,28,8,34
450,23,8,34
463,24,7,46
440,21,7,32
477,25,7,34
475,22,8,67
420,25,8,43
403,21,8,57
398,20,7,34
486,23,7,34
484,23,8,43
403,23,7,69
458,22,8,32
474,19,7,29
409,15,5,24
444,13,4,23
435,23,8,42
486,14,5,24
433,29,7,48
412,23,7,41
470,23,8,33
421,21,7,34
487,22,7,38
432,23,7,37
496,21,7,33
479,37,8,35
447,24,7,28
411,13,5,25
412,12,4,23
435,12,5,22
441,12,4,22
430,12,5,22
471,24,7,49
439,24,8,33
439,25,8,34
451,22,8,49
466,22,7,34
424,25,8,70
433,41,8,32
409,24,9,35
446,15,6,29
449,13,5,25
452,24,8,49
438,16,6,26
447,23,8,64
430,22,7,45
441,19,7,28
448,18,6,29
442,13,5,24
417,23,8,34
492,23,7,35
465,16,5,26
458,13,5,23
449,28,8,35
436,14,5,24
459,13,5,23
465,29,8,36
460,21,6,27
462,15,5,25
438,22,8,32
460,23,7,46
419,13,5,24
459,12,5,23
464,24,8,48
435,37,7,34
463,15,6,44
463,14,5,24
441,22,7,31
426,16,6,25
411,18,7,28
439,26,7,51
427,13,5,26
425,23,8,34
499,14,5,27
475,24,8,35
440,16,6,27
429,26,8,35
490,23,7,35
468,16,5,27
437,13,5,24
426,23,8,49
432,28,8,33
451,22,7,34
447,24,7,48
442,24,8,32
474,17,6,35
415,23,7,45
448,22,8,36
417,15,5,25
402,13,5,24
449,25,8,54
452,23,8,44
466,18,6,31
481,14,6,58
434,25,8,49
496,15,6,46
413,27,8,35
480,22,7,40
422,24,7,51
473,45,7,45
417,21,7,41
395,28,9,35
472,22,8,32
484,37,7,53
436,17,6,30
453,23,8,35
485,23,7,34
467,22,8,34
492,24,8,33
468,21,12,51
446,16,7,28
454,23,8,50
449,16,6,27
436,13,5,24
438,23,7,47
403,14,5,24
453,28,8,36
452,25,7,35
414,24,7,50
462,21,7,33
473,16,5,24
470,13,5,22
469,13,5,34
455,13,10,23
460,11,4,23
443,11,4,22
449,25,8,49
470,22,8,43
490,23,8,34
424,24,9,91
339,21,7,46
459,22,8,33
515,23,8,33
421,14,6,26
442,24,8,56
390,15,6,32
499,13,5,25
425,21,7,32
408,26,7,38
531,24,8,40
460,17,5,26
444,13,5,22
482,27,6,24
462,14,5,24
459,23,8,35
439,26,12,35
487,22,7,43
452,22,8,35
499,22,8,32
468,16,5,26
455,13,4,24
456,23,8,34
443,26,8,34
451,25,8,34
490,25,8,78
416,17,5,29
422,13,5,37
432,28,9,36
478,23,8,34
498,23,7,34
486,18,7,31
463,15,5,37
443,23,7,47
441,22,8,33
431,15,6,40
453,20,7,31
487,23,7,37
479,23,8,34
490,17,6,26
473,13,5,23
417,16,5,22
431,30,9,35
476,21,7,36
468,14,5,24
464,12,4,23
458,25,8,36
437,31,8,36
425,28,8,37
478,24,8,34
495,21,7,33
502,24,8,36
468,37,8,45
460,21,7,39
476,19,6,28
446,18,12,24
473,28,5,22
495,12,5,22
468,24,8,36
413,25,7,35
461,23,8,35
442,16,6,28
449,13,5,23
452,20,7,34
479,15,6,25
437,23,7,49
452,23,8,42
460,20,7,44
416,43,6,25
452,22,8,34
490,24,8,34
490,27,7,47
468,17,5,26
474,13,5,23
466,23,8,34
435,20,7,33
430,15,6,28
457,13,4,23
427,16,12,23
486,12,5,22
472,12,4,22
477,24,8,47
456,14,5,24
452,23,7,49
449,25,7,33
494,24,8,36
464,23,7,50
452,26,9,34
454,24,8,38
454,17,6,25
448,17,6,29
427,40,8,36
513,25,7,34
413,23,7,41
486,23,7,35
428,25,7,34
431,23,7,52
414,23,7,43
452,28,8,51
439,21,8,33
496,58,8,32
418,21,7,48
406,20,7,33
490,23,7,36
438,18,6,74
377,14,5,25
412,13,5,23
