Run,Open,Write,Read,Close
810,83.3,48.2,5.1,74.8
811,83.2,48.5,4.8,73.7
812,78.5,112.2,9.9,107.3
813,149.8,53.5,5.3,86.9
814,111.6,57.2,5.3,77.6
815,148.7,61.7,5.3,86.9
816,112.4,45.2,4.8,77.2
817,85.6,100.4,6.7,91.6
818,111,46.4,4.7,79.9
819,133.4,58.3,5.5,85.3
820,117,76.3,5.1,76.8
821,120,52.4,5.2,85.9
822,92.3,47.2,4.8,100.5
823,86.4,47.8,4.9,71.7
824,79.4,55.1,48.4,113.8
825,129.9,49.3,5.7,79
826,140.1,57.2,5.3,85.6
827,107.1,45.2,4.9,75.9
828,84,97.6,6.6,91.3
829,107.8,46.6,4.9,123.4
830,112.2,45.9,5,76
831,84.7,56.4,6.2,78.6
832,126.9,60.3,5.7,89.5
833,114.8,48,5.1,78.6
834,145.5,61.7,5.7,89.4
835,111,44.7,4.8,77.4
836,137.1,56.1,5.2,84.8
837,103.5,45.2,4.9,74.9
838,83.1,57.6,9,91.9
839,126.8,65.9,7.1,85.1
840,104.4,49.6,5.1,76.7
841,84,44.3,50.1,108.9
842,130.2,71.9,8.2,117.6
843,277.2,100.7,11.2,212.5
844,194.2,90.4,9.6,187
845,219.9,190.8,29.7,143.7
846,225.4,61.8,6,91.4
847,102.1,93.4,7.1,97.4
848,142.2,77.6,9.4,108.9
849,123.9,51.9,5.5,84.1
850,106.1,49,5.2,76
851,97.3,55.3,43.9,118
852,164.6,51.9,5.3,155.4
853,196.6,77.4,8.6,107.8
854,114.3,77.2,5.1,83.1
855,91.4,102.3,7.6,130
856,158.7,50.8,5.7,83.4
857,102.2,45,5.1,78.1
858,145.2,59.2,5.6,90.7
859,112,48.2,5,79.3
860,143.4,60.6,5.6,89.7
861,109.9,44.6,5.2,79.7
862,84.2,57.6,6.2,89
863,133.7,65.2,7,138.4
864,111.4,56.9,6.1,107.8
865,134,71.2,9.4,107.4
866,131.2,69.3,6.7,133.3
867,134.4,55.5,5.6,91.5
868,97,48,5.4,77.2
869,99,48.4,4.9,78.1
870,83.5,47.1,5,73.1
871,78.6,49.5,5,75.3
872,109.5,53.6,5.2,76.2
873,86.2,48.4,7,96.7
874,84.2,50.8,5.2,75.6
875,80.7,48.8,5.1,116.6
876,192.5,100.2,9.3,124
877,178.1,74.3,6.3,97.8
878,151.5,60.9,5.7,89.7
879,112.7,62.4,6.8,84.2
880,104.8,57.7,7.2,86
881,107.3,129.3,8.6,108.1
882,197.3,63.8,5.7,92.3
883,117.9,59.9,5.2,82.2
884,108.1,77.8,5.3,81.3
885,100.7,59.2,6.6,78.2
886,88.2,54.6,8.9,86.5
887,86.5,59.2,6.5,92.6
888,111.7,60.5,6.7,99.9
889,150.7,66.4,5.3,82.8
890,109.2,60.2,7.1,81.1
891,91.8,72,7,83.8
892,764.1,138.9,12.3,197.1
893,248.4,87.5,9.8,147.6
894,150.7,54.5,5.9,97.6
895,112.5,46.3,5.3,80.2
896,88.3,51.2,5.2,76.8
897,85.7,56.3,4.9,74.5
898,80.7,52,5,125
899,116.5,45.7,5,89.3
900,122.9,63.3,6.5,156.8
901,229.1,106,11.6,159.8
902,193,80.6,9.1,142.5
903,311.8,115.5,11.7,215.5
904,224.6,125.5,11,142
905,211.4,69.2,7,107.3
906,129.1,143.8,6.8,92.4
907,127.5,49.8,5.3,148.8
908,109.5,64.4,6.5,174.9
909,156.3,68,7.7,91.1
910,101.2,49,5.2,69.9
911,85.7,43.6,4.5,128.1
912,130.2,64.7,5.6,84.8
913,87.6,43.1,7,134
914,113.9,62,8,81.5
915,90.3,45.7,5,65.1
916,78.3,41.8,4.4,200
917,88,44.4,5.2,76.1
918,76.8,53.8,6.1,76
919,80.3,49,5,61.8
920,75.5,42.4,4.6,117.2
921,147.7,66.6,5.9,193.5
922,135.5,57.2,5.5,81.6
923,92.7,44.8,6.8,82.8
924,81.4,54.5,5.5,65.1
925,100.2,46.5,4.8,67.4
926,81,40.6,4.7,63.5
927,93.3,53.5,5.4,69.1
928,79.2,42.2,4.8,114.9
929,90,44.5,5,76.4
930,73.6,52.3,5.8,75.1
931,82.2,48.4,5,62.4
932,78.1,44.2,4.8,115.2
933,90.2,46.8,6,148.6
934,128.6,56.1,6.2,76.8
935,86.7,53.2,4.8,72
936,163.4,116.3,6.3,106.6
937,133.5,49.8,5.1,69.8
938,108.9,45.3,4.9,66.7
939,101.1,46.3,4.8,66.9
940,82.3,42.1,4.6,60.8
941,74.3,50.2,5.3,65
942,89.2,74,6.8,611.3
943,195.8,90.3,9.8,121.9
944,185.2,152.9,10.4,187
945,165.5,75.7,9,152.9
946,147.4,75.8,8.2,109.1
947,172.1,70.7,17.6,198.6
948,238.3,100.1,12.6,184.1
949,201,102.2,9.8,122.2
950,284.7,75.4,8.1,99.5
951,129.6,78.8,7.9,156.5
952,195.6,79.6,8.9,102.9
953,136,70.7,7.6,117.9
954,137.6,64,7.4,104.5
955,135.4,67.9,5.6,73.7
956,92.1,50.2,4.7,64
957,77.4,41.4,4.6,169.2
958,133.6,52.1,6,140.4
959,134.4,51.2,5.4,73.4
960,96.8,55.1,5.2,67.8
961,81.1,42.8,4.4,113.2
962,92.1,46.5,5.6,78.8
963,74.7,104.8,9.2,128
964,117,48.1,5.5,71.4
965,112.9,47,4.8,66.3
966,82.6,42,4.5,62.5
967,74,42,4.8,180.1
968,115.7,48.3,7.5,85.3
969,88.7,46.5,6.8,63.3
970,79.1,41.1,4.6,120.8
971,91.7,45.2,4.8,74.5
972,77,134.8,6.7,73.6
973,95.2,47.1,4.6,64.3
974,76.3,41.6,4.4,68.4
975,73.5,41.8,5.2,75.4
976,70.7,55.1,9.3,67.7
977,162.8,58.6,5.7,94.2
978,150.3,60.1,7.1,84.4
979,103.6,53.8,5,66
980,84.5,43.9,4.4,77
981,78.1,41.8,4.7,119
982,87.8,51.6,4.9,66.1
983,83.6,44.5,4.6,61.7
984,75.3,40.9,4.5,61.7
985,71.1,42.8,4.5,113.4
986,91.7,44.6,6.8,71.6
987,80,43,4.8,59.4
988,81.9,43.6,4.9,104.6
989,86,44.8,5.8,139.9
990,114.6,47.2,5.7,117.2
991,90.4,45.7,5,84.5
992,87.4,43.1,5.5,69.5
993,128.9,59.3,5.7,99.3
994,207.8,98.8,10.2,138.3
995,175.1,79.4,8.4,111
996,143.9,68,8.3,94.7
997,145,213.6,17.3,162.9
998,218.8,91.4,10.1,114.3
999,164.6,87.6,8.6,175.8
1000,188.8,71.5,7.8,94.8
1001,115.5,116,6.3,203.5
1002,141.1,52.3,6,86.1
1003,166.7,71,6.3,124.9
1004,145.3,48.7,5.9,85.2
1005,117.2,61.7,5.1,77.9
1006,92.4,54.4,6.3,142.2
1007,155,61.8,9.2,88
1008,109.5,44.5,4.9,80
1009,92.1,56.4,7.1,82.1
1010,88.4,44.3,4.9,198.8
1011,220.9,97.8,11.9,129.3
1012,129.7,54.4,6,122.4
1013,136.3,71.4,8.5,132.4
1014,110,47.5,5.3,129.7
1015,108.3,110.9,7.7,103.8
1016,92.8,45.6,4.9,65.5
1017,79.2,41.4,4.6,115.2
1018,91.6,46.1,5.9,68.6
1019,73.5,70.3,10.5,75.2
1020,85.9,46.2,4.8,62.4
1021,77.8,43.6,4.7,109.8
1022,87.9,46,5,70.9
1023,73.2,111.5,10.7,93.3
1024,179.5,57.1,5.3,119.8
1025,104.4,54.3,7.4,75
1026,86.9,46.5,5.2,64.7
1027,83.1,45.2,4.6,61.8
1028,74.7,42.6,4.4,61.4
1029,70.4,41.4,4.9,143.7
1030,140.5,51.3,5.6,109.2
1031,108.7,52.6,6.2,79.5
1032,77.7,57.2,41.2,97.9
1033,107.9,47,5.4,75.4
1034,84.7,45.3,4.6,63.2
1035,78.5,41.4,4.5,60.5
1036,74.3,42.3,4.5,63
1037,172.2,55.5,5.5,122.4
1038,101.6,45.6,5.3,110.7
1039,92.4,44.1,5.4,73.7
1040,82.1,43.2,4.6,61.6
1041,76.9,41.3,4.6,110.7
1042,88.2,44.1,4.8,78.5
1043,130.8,106.3,9.5,119.6
1044,150.8,401.3,14.4,183.5
1045,195.8,84.6,10,120.3
1046,141,69.4,8.1,99.8
1047,106.8,51.6,5.2,70.2
1048,99.2,55.3,4.8,158.2
1049,181.8,62.9,7.4,126.6
1050,121.1,66.8,7.4,79
1051,110.9,56.3,6.7,105.6
1052,160.1,55.8,5.4,83.9
1053,107.5,62,7.5,123.1
1054,126.4,59.5,5.6,74.2
1055,105.5,46.8,5.6,85.4
1056,87.8,45.7,4.9,64.9
1057,109.7,45.1,7.2,97.3
1058,110.3,45,4.8,66.7
1059,107.1,100.6,7.9,310.9
1060,114.5,61.5,6.8,94.7
1061,107.1,45.3,4.9,82.1
1062,97,58.3,7.3,80.5
1063,89.3,42.9,5.1,80.2
1064,94.8,74.7,4.8,73.6
1065,85.8,43.8,6.1,90.5
1066,169.3,60.7,5.8,80.7
1067,126.6,64.8,7.8,83.5
1068,105.1,47.1,5.3,85.4
1069,109.5,63.7,4.9,68.7
1070,110.3,46.4,5,111.4
1071,121,53.1,5.5,75.4
1072,102.5,62.8,39.5,106.6
1073,109.9,48.8,5.4,79.5
1074,112.8,63,5.1,74.6
1075,89,44.9,5.9,86
1076,144.8,65.5,5.7,77.5
1077,118.4,60.9,7.7,82.4
1078,91.2,45.5,5.5,84.9
1079,105.3,61.8,5,67.5
1080,102,43.8,5.4,93.2
1081,101.3,48.3,5,65.7
1082,93.9,52.7,4.6,98.8
1083,175.2,58.6,5,121.5
1084,118.9,56.8,5.9,94.8
1085,116,52.6,5.2,95.8
1086,103.9,52.1,5.5,81.8
1087,128.7,61.7,5.7,103.2
1088,105.1,47.5,5.1,114.7
1089,117.6,64.6,7.3,84.9
1090,92.7,52.4,6.3,157.8
1091,219.3,148.2,13.9,173.3
1092,206.6,78.6,7.5,161.3
1093,203.9,95.7,8.6,120.4
1094,139.9,55,5.8,77
1095,617.9,170.5,14.3,188.1
1096,221.7,93.8,41.8,120.4
1097,158.9,58.1,7.4,123.7
1098,130.1,53,5.7,70.8
1099,89.8,42.5,5.1,139.8
1100,102,46.3,5.1,72.6
1101,86.8,44.6,7.2,70.2
1102,74.2,64,6.1,76.5
1103,94.4,44.3,4.7,62.9
1104,81,43.2,4.8,89.3
1105,92,53.7,6.4,121.2
1106,105.1,45.3,4.9,93.1
1107,87.1,56.3,5.7,66.8
1108,80.6,44.5,4.9,62.9
1109,74.7,41,4.5,60.8
1110,88.9,54.9,7.7,71.3
1111,79.8,50,4.5,63.5
1112,75.1,116.9,5.3,65
1113,77.3,42.5,4.5,61.5
1114,73.4,42.5,4.5,61.1
1115,69.8,40.8,4.6,116.9
1116,89.6,44.6,18.8,71.7
1117,96.1,43.6,4.9,61.6
1118,78.2,42.9,4.6,64.2
1119,72.8,41.3,4.4,62.3
1120,86.6,47.6,4.8,110.3
1121,91.4,45.4,5.2,76.9
1122,89.7,63.9,6.5,74.8
1123,80.1,46.7,5.8,63.8
1124,73.5,47.4,5.4,70.1
1125,72.4,50.1,4.6,63.5
1126,95.8,45.3,5,63.4
1127,77.4,41.2,4.5,59.5
1128,74.6,68.3,6.1,112.8
1129,192.7,99.2,9.1,136.5
1130,226.9,73.9,8.4,94.5
1131,148.2,60.9,6.6,105.1
1132,116.4,54,5.4,122.2
1133,165.8,75.8,7,99.9
1134,114.1,63.5,5.3,123.1
1135,133.6,51.2,5.7,91
1136,124.5,50.8,5.1,70.9
1137,101.1,54.2,5.9,87.1
1138,94.9,43.8,4.8,82.6
1139,145,69.7,5.7,132.8
1140,119.3,59.1,8.2,92.9
1141,110.4,44.4,4.9,153.4
1142,505.6,3835.2,134.5,274.3
1143,260.2,109.4,10,109.4
1144,161.1,65.7,6.4,90.3
1145,246.8,79.2,7.7,151.6
1146,142.6,59.4,6.8,81.6
1147,113.5,47.3,5.2,74.5
1148,83.1,44.1,6.5,71.8
1149,76.8,59.4,5,64.1
1150,97.8,46.7,4.8,137.1
1151,101.4,55.6,6.8,125.3
1152,99.3,45.4,5.1,123.2
1153,104.6,56.5,15.1,120.5
1154,142.1,59.6,5.9,132.4
1155,116.6,79.3,7.9,76.5
1156,105.2,47.1,4.8,81.8
1157,88,44.3,6.6,70
1158,76.5,46.7,5.8,62
1159,76.5,43.4,4.4,63.6
1160,74,41,4.4,70.4
1161,79.5,43.8,5.9,73.1
1162,124.2,47.2,4.7,121.9
1163,98.4,46.8,5.6,95.1
1164,137.3,67.7,8,109.1
1165,136,75,9.1,82.5
1166,97.1,47.9,4.8,69.4
1167,78.3,41.7,5,156.5
1168,139.1,50.6,5.6,79.8
1169,140,59,5.4,88.7
1170,107.2,46.6,6.8,75.7
1171,111.5,48,5.1,71
1172,108.7,54.3,14.2,189.3
1173,213.9,87.9,12.5,116.4
1174,135.5,53,6.1,138.4
1175,126.2,48.6,5.6,79.2
1176,116.1,61,5.2,155.2
1177,198.9,104.8,11.6,140.2
1178,187.9,85.2,8.5,253.8
1179,180,72.8,8.8,97.1
1180,118.9,47.8,5.4,183.8
1181,113.2,48.1,5.3,95.6
1182,98.3,58.8,4.9,76.3
1183,88,45.3,6.8,86.5
1184,125.9,54.6,5.2,69.4
1185,109.6,67.4,6.2,92.1
1186,101.8,45.6,6.1,68.3
1187,100.2,52.9,6.3,85.6
1188,382.7,164.8,13.7,168.4
1189,289.9,96.7,9,132.3
1190,184.3,62.4,6.3,93.6
1191,188.5,81,7.3,107.7
1192,201.9,61.1,7.5,104.8
1193,137.8,51.9,5.3,81.1
1194,104.1,59.6,5.5,75
1195,88.3,53.9,4.7,72.3
1196,136.1,66.4,6.1,91.8
1197,132,47.9,5.2,127.5
1198,102,45.7,5,77.3
1199,132.2,193,6.3,91.6
1200,128.9,47.2,5.1,74.6
1201,90,49.7,5,73.1
1202,150.3,54.5,4.9,75.8
1203,87.6,47.5,4.9,70.9
1204,82.7,48.8,5.2,73.1
1205,89.1,68.3,5,70
1206,81.7,50,6.7,83
1207,87.7,87.4,4.7,71.4
1208,81.5,50.1,4.8,69.5
1209,78.7,115.6,6.1,90.2
1210,150,75.9,7.8,173.3
1211,148.9,72.8,5.7,128.3
1212,139.1,70,51.7,88.2
1213,184.6,63.2,6.2,88.2
1214,119.4,46.9,5.1,93.7
1215,145.7,65.3,5.6,88.1
1216,115.4,47.9,5.2,76.4
1217,90.6,46.9,4.9,71.1
1218,82.1,48.3,6.5,70
1219,78.5,53.7,7.3,77.3
1220,128.8,58.5,5.6,126.2
1221,117.3,46.5,5.1,76.9
1222,136,57.7,5.2,90
1223,141.9,70.9,8.5,255.5
1224,288.3,105.6,11.8,155.5
1225,232.1,81.8,7.7,107.3
1226,152.6,63,5.8,86.3
1227,169.3,69.7,6.2,94.4
1228,136,60.2,5.4,79.1
1229,102.6,61.5,5.9,77.6
1230,94.7,56.5,7.1,77.9
1231,92.6,104.8,5,81.1
1232,92.7,60.9,6.9,77.2
1233,115,59.6,4.8,76
1234,90.4,56.7,7.1,77.3
1235,85.2,55.4,6.8,82.8
1236,155.4,83.2,9.1,125
1237,187.6,149.9,11.5,319.3
1238,397.1,150,10.2,128.1
1239,197.2,63.8,6.5,98.9
1240,129.8,51.3,5.4,85.7
1241,104.5,80.3,5.3,82.2
1242,101.1,47.4,4.7,73.5
1243,143.5,116.1,9.6,177.7
1244,178,59.4,6,97.2
1245,185.6,79,6.9,98.3
1246,142.5,63.6,5.6,84.4
1247,154,80.9,6,97.7
1248,148.9,59,5.6,83.5
1249,104.4,61.4,5.3,78.2
1250,93.7,57.4,6.9,83.4
1251,139.8,72.9,5.9,86.9
1252,124.2,57.1,5,79.1
1253,103,105.6,6.3,90.1
1254,120.2,59.1,5.3,78
1255,132.6,71,5.4,82.9
1256,106.1,60.9,4.9,78
1257,137.5,74.7,5.6,84.7
1258,155.5,62.6,5.3,81.4
1259,103.1,83.1,5,77.5
1260,90,56.9,6.9,82.2
1261,133.8,74.1,5.7,86.1
1262,121.1,60.6,5.1,77.1
1263,93.9,57.1,7.3,78
1264,95.6,57,7.3,78.5
1265,152.4,63.9,5.4,76.8
1266,96.1,57.1,7.2,128.1
1267,348.3,112,13.6,126.7
1268,240.1,75.3,9,110.6
1269,171.7,53.8,5.5,84.1
1270,103.6,48.2,5.1,74.4
1271,103.1,48.5,4.8,72.1
1272,101.4,47,5,73.6
1273,204.8,44,4.8,89.7
1274,90.6,75.1,4.9,72.5
1275,81.1,58.9,5.1,75.9
1276,85.4,48.3,5,70.9
1277,77.4,55.1,5,70.3
1278,77.4,57.7,5.7,85.5
1279,126.2,63.7,9.8,234.9
1280,190.9,71.2,7.2,98.2
1281,124.9,63.2,5.6,85
1282,106.4,60.6,7,79.7
1283,95.9,60,6.6,78.5
1284,92.2,57.2,7.1,79.4
1285,118.8,456.1,21.5,191.9
1286,237.7,187.7,14.4,174.9
1287,201.1,80,8.9,105.1
1288,182.3,65.7,6.4,89.2
1289,113,62.6,5.4,132.8
1290,123.3,48.5,5.2,78.2
1291,95.8,57.3,7.1,79.1
1292,92.5,59.4,7.3,78.2
1293,147.6,90.5,7.1,109.5
1294,169.3,51.9,5.9,88.3
1295,109.1,61.2,5.1,79
1296,96.4,60.1,6.8,77.5
1297,106.4,130.9,10.2,111.5
1298,222.5,59.1,7.5,107.1
1299,192.6,80.6,6,96.9
1300,181.6,55,5.5,81.6
1301,103.1,58.8,13.7,78.2
1302,96.4,58.5,7.1,77
1303,90.9,55.9,7.4,77.3
1304,84.2,58.9,6.7,83
1305,111.4,61,5.1,74.6
1306,91.3,56.4,7.1,76.5
1307,138.4,79.6,6.3,93
1308,129.9,55.4,5.1,78.3
1309,94.2,58.4,8,76.1
1310,93.6,59.2,7.4,90.5
1311,93.5,58.3,6.8,74.9
1312,163.3,60.4,5.6,123.8
1313,120.3,46.2,4.8,76.4
1314,95.3,56.1,6.9,97.6
1315,129.3,79.1,7.1,276.8
1316,231.5,104.2,10.1,135.6
1317,175.1,170.7,16.4,170.2
1318,257.2,90,8.5,128.7
1319,266.1,91.2,7.8,113.8
1320,167.4,57.6,5.6,89
1321,112.7,48.6,5.5,76.1
1322,91.1,104.6,8,98
1323,141.1,65.4,5.3,126.6
1324,109.8,44.9,5,75.2
1325,101.5,45.5,5.2,75.2
1326,86.5,46,5,86.8
1327,85.5,47,5.1,74.3
1328,78.9,41.5,5.3,123.4
1329,127.6,54.4,5.6,90.7
1330,98.7,101.2,6.2,86.9
1331,115.1,46.4,4.9,77.3
1332,136.6,61.4,5.7,85.1
1333,136.1,71.4,7.7,425.9
1334,181.6,76.9,10.1,185.9
1335,233.6,222.2,13.9,200.5
1336,192.6,75.2,7,100.8
1337,130,60.6,8,93.3
1338,109.8,63.1,5.4,81.3
1339,104.5,62.6,5.3,82.8
1340,91.9,139.3,12.2,123.7
1341,181.4,60.9,5.9,89
1342,114.8,49.9,5,92.3
1343,104.7,46.3,5.4,77.3
1344,145.4,76.6,6.5,98.3
1345,157.9,51.8,5.5,82.1
1346,142.1,47.8,5.2,76.3
1347,97.8,205.3,5.4,82.1
1348,101.4,45.8,4.9,75.9
1349,110.9,46.3,4.8,75.7
1350,142.3,66.3,5.8,88.7
1351,121.3,45.6,5,76.7
1352,134.6,162.8,6.4,93.4
1353,133.8,50.2,7.3,83.8
1354,101.2,69.1,4.8,75.2
1355,138.9,68.7,5.9,88
1356,153.2,54.5,5.3,85.3
1357,105.4,46.2,5.1,75.1
1358,164.4,55.1,5.3,227.1
1359,202.6,96.6,9.5,281.7
1360,244.6,63.2,6.4,96.5
1361,116.7,52.4,5.3,78.9
1362,111.1,150,12.4,128.2
1363,203.4,75.7,6.7,94.7
1364,128.9,61.9,5.4,85.5
1365,179.5,78.1,7,96.9
1366,155,80.8,5.7,85.4
1367,111.9,60.2,5,79.1
1368,95.7,98.8,5.1,78.2
1369,92.8,81.2,5,76.6
1370,93.9,57.4,7.1,97
1371,98.5,57.3,4.9,75.3
1372,86.3,57.9,7.1,85
1373,144.3,79.5,5.9,93.4
1374,166.9,55.8,5.4,79.9
1375,102.1,58.7,7,80.1
1376,94.7,70,5.1,81
1377,92.1,59.5,7,78
1378,99,56.4,7.3,78.9
1379,110.8,64,5.2,77.1
1380,478.3,174.1,18.8,231.9
1381,247.5,117,58.8,258.1
1382,247,81.8,7,105.7
1383,179.5,78.8,6.7,100.9
1384,152.8,66.4,7.7,88.9
1385,114.5,60.1,5.5,82.9
1386,103.5,59.7,5.1,77.5
1387,95,59,6.3,75.7
1388,108.9,105.9,7.6,109.4
1389,151.5,59.6,5.5,82.5
1390,99.1,62.3,6.4,78.1
1391,96.5,61.1,7.1,75.8
1392,113.7,64.2,5.2,79.9
1393,156.2,65.4,5.8,88.9
1394,121.7,56.2,5.3,76.5
1395,96,58.7,6.8,85.7
1396,93.5,58,6.3,74.9
1397,86.4,56.5,7.1,75.8
1398,86.2,56.1,6.9,74.1
1399,87.7,63.7,7.2,94.4
1400,96.3,59.8,5,73.4
1401,85.2,53.9,7,77.2
1402,84.8,54.7,6.9,75.6
1403,85.4,249.9,11.8,142.3
1404,244.8,86.3,11.4,186
1405,164.2,53.9,6.2,92.3
1406,115.2,46.6,5.1,77
1407,155.7,68.6,6.3,97.8
1408,153.8,48.8,5.8,111.4
1409,110.7,48.7,7.6,73
1410,113.8,44,5,71.4
1411,80.8,48.8,7.2,83.5
1412,130.9,64,5.9,92.4
1413,135.4,47,5.2,76.8
1414,95.1,46.4,5.3,73.3
1415,103.3,48.8,5.1,72.7
1416,84.3,101.1,6.4,86.8
1417,113.3,46.2,4.9,75.2
1418,86.2,47.4,4.8,71.9
1419,95.1,46.8,4.6,73.6
1420,91.7,54.7,35.6,96
1421,108.4,47.8,5.2,74.1
1422,85.1,52.2,4.8,86.3
1423,93.1,48.2,4.8,71.4
1424,82.7,50.6,5.1,71
1425,161.6,43.7,5,73
1426,83.9,49.3,5,85.1
1427,91.9,95.4,7.3,134.3
1428,117.4,46.3,5.3,78.9
1429,131.2,56.1,5.4,93.2
1430,114.4,46.9,4.9,74.1
1431,85.8,50.9,4.7,71.8
1432,80.5,48.1,4.7,71.1
1433,97.7,68.7,7,428.8
1434,208.3,86.2,9.8,192.8
1435,222.9,151.8,13.5,114.3
1436,162.3,53.5,5.8,84
1437,105.3,66.5,5.4,80.2
1438,154.9,118.7,9.4,128
1439,237.3,79,7.8,110
1440,153.4,67.6,6.3,90.2
1441,121.3,63.4,5.9,89
1442,102.3,61.4,5.4,80.3
1443,179.8,78.7,5.5,99.8
1444,137.2,59.7,5.4,90.1
1445,101.7,58.4,5,76.9
1446,90.9,51.7,6.5,92.5
1447,91.1,58.9,5.1,82.1
1448,141.5,78.1,6.8,100
1449,161,55.6,5.4,81.8
1450,103.1,61.9,5.4,128.4
1451,118.3,56,5.1,76.5
1452,95,56.2,7.1,78.7
1453,208.8,282.1,17.9,189.4
1454,238.3,91,7.4,101.6
1455,137.2,83.1,6.6,88.6
1456,175.4,54.7,5.4,80.3
1457,128.1,48.1,5.3,77.5
1458,151.4,112,8.8,120.5
1459,194.4,61,6.3,93.2
1460,137.3,67.4,7,85.6
1461,110,59.4,5.1,79.6
1462,96.2,57.8,7,80.6
1463,93,110.4,10.7,107.7
1464,163.1,56.2,5.8,81.4
1465,104.3,63.3,5.1,78.4
1466,96.9,58.5,7.1,79.5
1467,96.6,58.9,7.8,76.3
1468,140.5,77.1,6,90.6
1469,131.9,58,5,77.2
1470,98,56.6,6.8,83.2
1471,93.1,56.6,6.9,77.1
1472,91.8,56.5,7,77.8
1473,97,55.4,6.8,126.9
1474,147.5,52.9,5.3,82
1475,96.1,58.5,6.8,78.5
1476,99,55.7,7.4,80.3
1477,84.7,56.2,7.1,82.2
1478,84.4,54.9,6.7,78.4
1479,140.2,80.4,6.4,88.6
1480,123.4,57.8,5.3,77.3
1481,93.8,58.6,8.3,82
1482,604.2,185,16.8,180.7
1483,242.4,80.5,7.4,137.4
1484,173.2,59.5,6.3,94.1
1485,114.9,50.5,5.2,80.9
1486,91.3,53.3,4.9,74
1487,143.8,127.6,10.5,127.6
1488,259.6,62,6.5,97.1
1489,130.8,60.4,5.8,84.7
1490,180.3,78.8,7.2,101.7
1491,154.2,75.2,5.4,83.2
1492,169.4,69.7,6,91.7
1493,143.1,62.6,5.7,80.8
1494,110,62,7.4,76.2
1495,97.2,61.5,6.6,77.3
1496,103,57.4,6.8,126.2
1497,120.5,55.2,5.3,76.8
1498,108.5,62.2,4.8,74.2
1499,170.9,73.8,6.2,93.5
1500,172.9,65.8,5.5,82
1501,100.8,60,6.8,78.3
1502,93.5,58.7,6.8,77.2
1503,89.4,55.9,6.8,77
1504,102.4,60.1,6.9,75.2
1505,118.7,59.3,5.2,76.6
1506,88.4,78.2,5.4,75.2
1507,90.1,56.9,6.9,77.3
1508,91.3,56.4,6.9,83.5
1509,171.3,95.4,8.6,111.9
1510,161,57.6,5.7,89
1511,114.8,64.2,19.6,86.1
1512,104.1,47,5,77.7
1513,108.2,119,8.7,109.1
1514,169.2,52.6,5.4,96.3
1515,111.3,46,5,78.3
1516,136.5,64.6,5.6,86.7
1517,117.7,45.9,4.9,76.6
1518,118.6,49.6,5,72.1
1519,86.4,49.6,5,117
1520,162.4,180.8,5.8,92.3
1521,141.2,50.8,5.1,78.4
1522,94.8,46.5,4.8,73.2
1523,84.3,51.6,4.6,70.8
1524,80.1,124.5,5,87.8
1525,103.1,46,4.9,76
1526,193.3,96.6,8,110.4
1527,155,66.8,6.4,91.4
1528,113,63.5,5.6,80.3
1529,97.5,57.2,7,78.5
1530,142,85,6.7,97.5
1531,731.1,148,10.8,181.7
1532,246.8,89.1,9.4,135.5
1533,157.5,55.2,6,99.8
1534,116.7,49.3,5.6,82.3
1535,100.5,49.4,5,76.5
1536,87.9,145.4,13.2,132.6
1537,179.4,75.8,6.8,96.2
1538,130.3,63.6,5.6,84
1539,108.2,62.1,5.5,80.4
1540,106,58.8,46.4,139.5
1541,230.5,57.8,6.6,89.1
1542,105.7,60.3,7.2,131.1
1543,120,48.5,5.4,77.5
1544,142.5,80.4,5.9,93.6
1545,136.8,60.2,5.1,181.4
1546,174.4,74.9,9.4,91.7
1547,109.5,139,11.5,119.7
1548,181.2,59.3,7.9,91.5
1549,135.6,49.4,5,79.6
1550,111,56.1,5.1,75.2
1551,89.2,56.8,5,77.5
1552,142.2,76.7,7,103.6
1553,162.9,50.5,5.5,83.8
1554,100.7,63.6,5.3,78.6
1555,207,43.9,4.9,75.1
1556,81.8,49.6,4.9,72.7
1557,80.1,114.9,7.6,100.5
1558,176.3,56.7,5.3,82.6
1559,105.8,46.1,4.9,75.5
1560,84.7,47.8,4.7,73
1561,80.5,66,5.1,74.1
1562,79.3,52.7,5.2,71.3
1563,77.5,105.5,7.2,89.9
1564,115.2,47,5,74
1565,106.9,87.6,6.5,131.9
1566,116.2,46.6,5,76.7
1567,136.7,57,5.4,80.8
1568,107.1,55.1,4.9,75.2
1569,94.7,46.4,5.1,72.7
1570,83.5,87.4,6.2,87.5
1571,115.4,45.9,5,75.2
1572,104.5,46.9,4.8,74.4
1573,89.8,46.7,4.9,72.2
1574,78.9,44.1,8.4,90.6
1575,133.2,67.5,7.1,213.8
1576,180.9,87.5,8.2,103
1577,130.5,59.7,5.6,84
1578,105.5,61.8,5.4,97.1
1579,97.5,61.2,5.4,78.8
1580,93,58.1,6.7,77
1581,339.6,111.6,18.3,145.3
1582,207.5,80.7,9.2,103.4
1583,270.2,57.6,5.5,86
1584,168.2,60.6,5.6,82.1
1585,156.7,48.4,5.1,80.8
1586,110,62.7,7.2,78.9
1587,101.3,59.7,5.2,77.5
1588,136.3,99,7.2,144.2
1589,158.6,54.5,5.8,90
1590,118.8,60.7,5.3,82.2
1591,114.4,61.9,5.4,78.8
